105113,PERFIL HR C220mmX 80mm-3.0 CAL.11,UND,390048,25/07/2025,SANITARIAS
103181,PERFIL HR C305MMX 80MM-2.5 CAL.12,UND,398316,26/07/2025,SANITARIAS
107101,PERFIL HR C305mmX 80mm-3.0 CAL.11,UND,478584,27/07/2025,SANITARIAS
103182,PERFIL HR C305mmx 80xx-2.0 CAL.14,UND,319056,28/07/2025,SANITARIAS
103183,PERFIL HR C355mmx110mm-2.0 CAL.14,UND,387600,29/07/2025,SANITARIAS
107102,PERFIL HR C355mmx110mm-3.0 CAL.11,UND,581400,30/07/2025,SANITARIAS
105114,PERFIL HR Z160x 60mm-1.2mm CAL.18,UND,73287,31/07/2025,SANITARIAS
105115,PERFIL HR Z160x 60mm-1.5mm CAL.18,UND,146064,01/08/2025,SANITARIAS
105116,PERFIL HR Z160x 60mm-2.0mm CAL.12,UND,194616,02/08/2025,SANITARIAS
105117,PERFIL HR Z160x 60mm-2.5mm CAL.12,UND,243576,03/08/2025,SANITARIAS
103188,PERFIL HR Z160x 60mm-3.0mm CAL.11,UND,292128,04/08/2025,SANITARIAS
103189,PERFIL HR Z220x 80mm-1.5mm CAL.14,UND,195024,05/08/2025,SANITARIAS
105118,PERFIL HR Z220x 80mm-2.5mm CAL.12,UND,325176,06/08/2025,SANITARIAS
105119,PERFIL HR Z220x 80mm-3.0mm CAL.11,UND,390048,07/08/2025,SANITARIAS
105120,PERFIL HR Z305x 80mm-1.5mm CAL.16,UND,239088,08/08/2025,SANITARIAS
103190,PERFIL HR Z305x 80mm-2.0mm CAL.14,UND,319056,09/08/2025,SANITARIAS
105121,PERFIL HR Z305x 80mm-3.0mm CAL.11,UND,478584,10/08/2025,SANITARIAS
109089,PERFIL IPE ESTRUCTURA,KLS,6100,11/08/2025,SANITARIAS
109090,PERFIL IPE-240x120x12M,UND,2247240,12/08/2025,SANITARIAS
105122,PERFIL IPE-300x150x12M,UND,3089040,13/08/2025,SANITARIAS
105123,PERFIL IPE-360x170x12M,UND,4179720,14/08/2025,SANITARIAS
105124,PERFIL IPN-300,UND,906869,15/08/2025,SANITARIAS
105125,PERFIL IPN-360,UND,1247568,16/08/2025,SANITARIAS
119179,PERFIL PVC PERIMETRAL C-S,UND,13400,17/08/2025,SANITARIAS
119180,PERFIL PVC PERIMETRAL P-P,UND,18500,18/08/2025,SANITARIAS
119181,PERFIL PVC PERIMETRAL S-S,UND,13200,19/08/2025,SANITARIAS
119182,PERFIL PVC SOPORTE SUJECC,UND,17200,20/08/2025,SANITARIAS
117111,PERFIL RECIBIDOR A.INOX,UND,101319,21/08/2025,SANITARIAS
101305,"PERFIL TUB ALUM 3"" x1.1/ 2",UND,104236,22/08/2025,SANITARIAS
101332,"PERFIL TUB ALUM 3"" x1.1/2",UND,132825,23/08/2025,SANITARIAS
106022,PERFIL TUB.ALUM 3 x1.1/2,UND,157877,24/08/2025,SANITARIAS
101334,PERFIL U 1 .1/2x1 x6,UND,46669,25/08/2025,SANITARIAS
101333,PERFIL U 1/2x .1/2x6,UND,21907,26/08/2025,SANITARIAS
101335,PERFIL U 2 x1 x6,UND,53799,27/08/2025,SANITARIAS
101336,PERFIL U 3 x1.1/2x6 CP,UND,104669,28/08/2025,SANITARIAS
101337,PERFIL U 3 x1.1/2x6 SP,UND,114323,29/08/2025,SANITARIAS
116032,PERFORAC A ROTAC CON DIAM EN ALUV,ML,1130500,30/08/2025,SANITARIAS
116034,PERFORAC A ROTAC. CON DIAM EN SUELO BLANDO,ML,226100,31/08/2025,SANITARIAS
116033,PERFORAC A ROTAC.CON DIAM EN ROCA,ML,476000,01/09/2025,SANITARIAS
107104,"PERNO ,3/4 x 6,1/2",UND,1500,02/09/2025,SANITARIAS
101348,"PERNO ,3/8 x 3"" EXPANSI",UND,3598,03/09/2025,SANITARIAS
108031,"PERNO ,5/8 x15"" GALV.""",UND,2600,04/09/2025,SANITARIAS
101354,PERSIANA ALUMINIO 7CMX6M,UND,42082,05/09/2025,SANITARIAS
117112,PIEDRA MUÑECA,M2,106389,06/09/2025,SANITARIAS
117113,PIEDRA MUÑECA GOTERO,ML,6500,07/09/2025,SANITARIAS
101357,PIEDRA RIO SONGA MANO D= 20,M3,47300,08/09/2025,SANITARIAS
109099,PIGMENTO SOBRE ESGRAFIADO,GLN,32900,09/09/2025,SANITARIAS
103126,PIN FIBRA VIDRIO-KEYSTONE,UND,2836,10/09/2025,SANITARIAS
101358,PIN PECHIPALOMO CRUC METAL,UND,39000,11/09/2025,SANITARIAS
103247,PINTURA ACRILICA,GLN,113000,12/09/2025,SANITARIAS
101362,PINTURA ANTICORROSIVA,GLN,39900,13/09/2025,SANITARIAS
101363,PINTURA DEMARCACION,GLN,80000,14/09/2025,SANITARIAS
101360,PINTURA ELECTROSTATICA ALU,GLN,30620,15/09/2025,SANITARIAS
101364,PINTURA ESMALTE,GLN,51821,16/09/2025,SANITARIAS
101365,PIOLA GRUESA 50 METROS,ROL,2700,17/09/2025,SANITARIAS
101366,PIRAGUA ALUM. ANOLOK CAFE TIRA DE 6MTS.,UND,7600,18/09/2025,SANITARIAS
101367,PIRAGUA ALUM. NATURAL TIRA DE 6M,UND,7500,19/09/2025,SANITARIAS
101369,PIRLAN BRONCE,ML,17471,20/09/2025,SANITARIAS
103042,PIRLAN PLASTICO-PVC TIRA DE 2.40MT,UND,4200,21/09/2025,SANITARIAS
101374,PISAVIDRIO U 1/2X1/2 ANOLOC,UND,10000,22/09/2025,SANITARIAS
103196,PISO TOPEROL CAUCHO,M2,81000,23/09/2025,SANITARIAS
101372,PISO VINILICO 30x30 1.6MM,M2,29592,24/09/2025,SANITARIAS
101370,PISO VINILICO 30X30 2.0MM,M2,39138,25/09/2025,SANITARIAS
101371,PISO VINILICO 30X303.0MM,M2,69900,26/09/2025,SANITARIAS
101376,PIVOTE AEREO,UND,11703,27/09/2025,SANITARIAS
103043,PIVOTE NAVE PUERTA,UND,11900,28/09/2025,SANITARIAS
107105,PLACA BOARD  10MM,UND,73500,29/09/2025,SANITARIAS
109100,PLACA BOARD 14MM,UND,108159,30/09/2025,SANITARIAS
119233,PLACA BOARD 2OMM,UND,152700,01/10/2025,SANITARIAS
105127,PLACA BOARD 4MM,UND,29700,02/10/2025,SANITARIAS
101378,PLACA BOARD 6MM,UND,44000,03/10/2025,SANITARIAS
107106,PLACA BOARD 8MM,UND,59709,04/10/2025,SANITARIAS
119183,PLACA TOMA EXTERIOR DQBL,UND,19204,05/10/2025,SANITARIAS
119184,PLACA TOMA EXTERIOR SENC,UND,16258,06/10/2025,SANITARIAS
101381,PLACA YESO 12.7M-GYPLAC R,UND,23390,07/10/2025,SANITARIAS
101382,PLACA YESO 12.7M-GYPLAC RH,UND,42950,08/10/2025,SANITARIAS
101380,PLACA YESO 8.0M-GYPLAC,M2,23090,09/10/2025,SANITARIAS
101383,PLACOTEX [PEGANTE IMP.],GL,49900,10/10/2025,SANITARIAS
103093,PLANO,UND,10000,11/10/2025,SANITARIAS
111152,PLANT/EMERG/ 70KW/ 88KVA,UND,31633298,12/10/2025,SANITARIAS
101409,PLANTA ORNAMENTAL H=50-80C,UND,11000,13/10/2025,SANITARIAS
105128,PLANTA ORNAMENTAL PEQUENA,UND,5500,14/10/2025,SANITARIAS
130023,PLASTICO NEGRO CAL  600  A,KLS,2844,15/10/2025,SANITARIAS
113014,PLASTICO TRANSPARENTE # 2,KLS,1200,16/10/2025,SANITARIAS
105130,PLASTIFICAN ACELERANTE,KLS,7300,17/10/2025,SANITARIAS
130151,PLASTIFICANTE ALTO RANG UN,KLS,6000,18/10/2025,SANITARIAS
101412,PLASTIFICANTE IMPERMEABILI,KLS,16430,19/10/2025,SANITARIAS
101420,PLATINA 1 1/ 2x8x 1/ 8,UND,1587,20/10/2025,SANITARIAS
101417,PLATINA 1/ 4x3 x6M,UND,75365,21/10/2025,SANITARIAS
101416,PLATINA 1/ 8x1 x6M,UND,13177,22/10/2025,SANITARIAS
109101,"PLATINA 1/ 8x1,1/2x6M",UND,19564,23/10/2025,SANITARIAS
119185,PLATINA 1/ 8x2 x6M,UND,19200,24/10/2025,SANITARIAS
101414,PLATINA 1/ 8x4 x6M,UN,7011,25/10/2025,SANITARIAS
105131,PLATINA 3/16x1 x6M,UND,18428,26/10/2025,SANITARIAS
101418,PLATINA 3/16x3 x6M,UND,62477,27/10/2025,SANITARIAS
101419,PLATINA 3/16x4 x6M,UND,77623,28/10/2025,SANITARIAS
105132,"PLATINA 3/4"" x 1/8",UND,7500,29/10/2025,SANITARIAS
101421,PLATINA ANCLAJE 5X5 X 1/4,UND,6345,30/10/2025,SANITARIAS
101413,PLATINA C ARMAZON DOBLE,UND,42799,31/10/2025,SANITARIAS
117115,PLATINA C UNION B. MALLA 60,UND,11380,01/11/2025,SANITARIAS
119186,PLATINA C UNION B.MALLA 60,UND,1402,02/11/2025,SANITARIAS
107107,POLIETILENO CAL. 4 ROLLO DE  1.70 M X 90 M,KLL,14900,03/11/2025,SANITARIAS
109102,POLIETILENO CAL. 6 ROLLO L=70M A=7.0MT,KLS,8500,04/11/2025,SANITARIAS
107108,POLIETILENO CAL. 7 ROLLO L=70MT  ANCHO=7MTS,ROL,945000,05/11/2025,SANITARIAS
119035,POLIURETANO LIQUIDO A,GLN,105000,06/11/2025,SANITARIAS
119034,POLIURETANO LIQUIDO B,GLN,105000,07/11/2025,SANITARIAS
106129,POLIURETANO TIPO A,LTS,18500,08/11/2025,SANITARIAS
106130,POLIURETANO TIPO B,LTS,18500,09/11/2025,SANITARIAS
105133,PORCELANATO 50.0- 60CM,M2,36900,10/11/2025,SANITARIAS
109103,PORCELANATO 80 X 80 CM,M2,35210,11/11/2025,SANITARIAS
101446,PORTACANDADO,UND,9500,12/11/2025,SANITARIAS
103209,PORTARROLLO CROMO SENCI,UND,25900,13/11/2025,SANITARIAS
117094,"PORTERIA F/CAB. 6.0 M 4""",JGO,3758748,14/11/2025,SANITARIAS
101431,"PORTERIA F/CAB. 7.32M 4"" TIPO 4 ",JGO,5289600,15/11/2025,SANITARIAS
101430,"PORTERIA F/TRAD.6.0 M 3"" TIPO 3 ",JGO,2459200,16/11/2025,SANITARIAS
101429,"PORTERIA F/TRAD.6.0 M 4"" TIPO 2 ",JGO,3537420,17/11/2025,SANITARIAS
101428,"PORTERIA F/TRAD.7.32M 4"" TIPO 1 ",JGO,4158020,18/11/2025,SANITARIAS
117095,"PORTERIA MF/PORT. 3""",JGO,1365320,19/11/2025,SANITARIAS
117096,"PORTERIA MF/PORTAT.2""",JGO,1570118,20/11/2025,SANITARIAS
117097,PORTERIA MULT/MF/BALONC TIPO 1,JGO,3953222,21/11/2025,SANITARIAS
117098,PORTERIA MULT/MF/BALONC TIPO 2,JGO,4840680,22/11/2025,SANITARIAS
117099,PORTERIA MULT/RODACHIN TIPO 1,JGO,4642088,23/11/2025,SANITARIAS
117100,PORTERIA MULT/RODACHIN TIPO 2,JGO,5548164,24/11/2025,SANITARIAS
117101,PORTERIA MULT/TORR/GIR. TIPO 1,JGO,5864670,25/11/2025,SANITARIAS
117102,PORTERIA MULT/TORR/GIR. TIPO 4,JGO,6438000,26/11/2025,SANITARIAS
117103,PORTERIA MULT/TORR/GIR. TIPO 5,JGO,7650200,27/11/2025,SANITARIAS
116029,POSTE ANG DE2X 2 1 4 DE 3,U/D,135792,28/11/2025,SANITARIAS
117137,POSTE CONCRET 11x 510KG DI,UND,871000,29/11/2025,SANITARIAS
117116,POSTE CONCRET 11x1050KG DI,UND,1204332,30/11/2025,SANITARIAS
117117,POSTE CONCRET 16x1050KG DI,UND,2815530,01/12/2025,SANITARIAS
117118,POSTE CONCRET 18x1050KG DI,UND,5718848,02/12/2025,SANITARIAS
117119,POSTE CONCRETO 11 X 1050KG,UND,1197153,03/12/2025,SANITARIAS
101453,POSTE CONCRETO 11 X 300 KG,UND,809300,04/12/2025,SANITARIAS
117120,POSTE CONCRETO 11 X 510 KG,UND,866000,05/12/2025,SANITARIAS
117131,POSTE CONCRETO 12 X 300 KG,UND,868962,06/12/2025,SANITARIAS
117132,POSTE CONCRETO 12 X 510 KG,UND,939900,07/12/2025,SANITARIAS
117121,POSTE CONCRETO 12X1050 KG,UND,1472065,08/12/2025,SANITARIAS
117133,POSTE CONCRETO 12X510KG DI,UND,944900,09/12/2025,SANITARIAS
117134,POSTE CONCRETO 13 X 1050KG,UND,1636750,10/12/2025,SANITARIAS
117135,POSTE CONCRETO 13 X 750 KG,UND,1298370,11/12/2025,SANITARIAS
117136,POSTE CONCRETO 13X750KG DI,UND,1516906,12/12/2025,SANITARIAS
117122,POSTE CONCRETO 14X750KG DI,UND,1648000,13/12/2025,SANITARIAS
101447,POSTE CONCRETO 8 X 300 KG,UND,352200,14/12/2025,SANITARIAS
117123,POSTE CONCRETO 9 X 300 KG,UND,544932,15/12/2025,SANITARIAS
117124,POSTE CONCRETO 9 X 510 KG,UND,574600,16/12/2025,SANITARIAS
117125,POSTE CONCRETO 9X 510KG DI,UND,579600,17/12/2025,SANITARIAS
106181,POSTE CONCRETO PREFABRICAD,UND,35200,18/12/2025,SANITARIAS
109104,POSTE CUADRADO PVC 10X300,UND,72186,19/12/2025,SANITARIAS
119218,POSTE CUADRADO PVC 12X3OOC,UND,100000,20/12/2025,SANITARIAS
119219,POSTE CUADRADO PVC 15X300C,UND,150000,21/12/2025,SANITARIAS
109105,POSTE CUADRADO PVC 8.0X210,UND,38216,22/12/2025,SANITARIAS
119187,POSTE CUADRADO PVC 9.0X225 CM,UND,59978,23/12/2025,SANITARIAS
109148,POSTE CUADRADO PVC 9.0X300,UND,75901,24/12/2025,SANITARIAS
113015,POSTE FIBRA VIDRIO 11X510K,UND,1996048,25/12/2025,SANITARIAS
113016,POSTE FIBRA VIDRIO 12X510K,UND,2391048,26/12/2025,SANITARIAS
113017,POSTE FIBRA VIDRIO 12X750K,UND,2401048,27/12/2025,SANITARIAS
113018,POSTE FIBRA VIDRIO 9X510KG,UND,1508000,28/12/2025,SANITARIAS
117126,"POSTE LAMINA 1/ 8""x 9MTS",UND,1424430,29/12/2025,SANITARIAS
117127,"POSTE LAMINA 1/ 8""x11MTS",UND,1961050,30/12/2025,SANITARIAS
117128,"POSTE LAMINA 1/ 8""x12MTS",UND,2158455,31/12/2025,SANITARIAS
117129,"POSTE LAMINA 3/16""X 11 M",UND,1937796,01/01/2026,SANITARIAS
101473,"POSTE LAMINA 3/16""X 12 M",UND,2132861,02/01/2026,SANITARIAS
117130,"POSTE LAMINA 3/16""X 9 MT",UND,1356600,03/01/2026,SANITARIAS
105134,POSTE PINO PATULA [1.50M],UND,20650,04/01/2026,SANITARIAS
109970,POSTE PVC 1.1/2X3M,UND,28700,05/01/2026,SANITARIAS
109145,POSTE PVC 1.1/4X295- 3.5CM,UND,12208,06/01/2026,SANITARIAS
109971,POSTE PVC 2 X3M,UND,21000,07/01/2026,SANITARIAS
109972,POSTE PVC 3 X300- 9.0CM,UND,48000,08/01/2026,SANITARIAS
109973,POSTE PVC 5X5X3200,UND,135000,09/01/2026,SANITARIAS
119220,POSTE REDONDO 15X300CM 6,UND,180000,10/01/2026,SANITARIAS
106120,POSTE REDONDO PVC 10X300CM,UND,76432,11/01/2026,SANITARIAS
106119,POSTE REDONDO PVC 7.5X290,UND,43524,12/01/2026,SANITARIAS
101480,POZO SEPTICO ETERNIT [C],UND,424748,13/01/2026,SANITARIAS
113019,PRADO CHINO,M2,17000,14/01/2026,SANITARIAS
108033,PRADO GATEADORA,M2,4500,15/01/2026,SANITARIAS
113020,PRADO MANI FORRAGERO,UND,1000,16/01/2026,SANITARIAS
101484,PRADO TRENZA,M2,3200,17/01/2026,SANITARIAS
117138,PREFILTRO 30-35 - 24X24X2,UND,166600,18/01/2026,SANITARIAS
117139,PREFILTRO 30-35 -16X20X2,UND,134000,19/01/2026,SANITARIAS
117140,PREFILTRO 30-35 -20X20X2,UND,140000,20/01/2026,SANITARIAS
117141,PREFILTRO 30-35 PORC 2-ALU,UND,145000,21/01/2026,SANITARIAS
101485,PREMARMOL,ML,201517,22/01/2026,SANITARIAS
101487,PROCOPIL,GLN,70000,23/01/2026,SANITARIAS
101490,PRUEB.DE RESIST.A LA COMPR CILINDRO DE CONCRETO,UND,9520,24/01/2026,SANITARIAS
101491,PRUEB.RESIST.A LA COMPRES. EN MURETES,UND,41650,25/01/2026,SANITARIAS
101489,PRUEB.RESISTENCIA FLEXION,UND,23800,26/01/2026,SANITARIAS
117142,PRUEB.RESISTENCIA LADRILLO,UND,21420,27/01/2026,SANITARIAS
101493,PRUEB.RESISTENCIA VIGAS,UND,26180,28/01/2026,SANITARIAS
117143,PTA.DIV.ACERO INOX C.20,UND,626145,29/01/2026,SANITARIAS
109106,PTA.MADERA 55- 75X200-4MM,UND,129504,30/01/2026,SANITARIAS
101494,PTA.MADERA 60- 75X200-4MM,UND,141277,31/01/2026,SANITARIAS
101495,PTA.MADERA 80- 95X200-4MM,UND,153050,01/02/2026,SANITARIAS
103086,PULSADOR LUMINOSO VERDE,UND,85050,02/02/2026,SANITARIAS
101501,PULSADOR TIMBRE AX040M,UND,4559,03/02/2026,SANITARIAS
109974,PUNTA CAPTORA 16MM X 2.4M,UND,37128,04/02/2026,SANITARIAS
101502,PUNTILLA .1/2 AC,LBS,3660,05/02/2026,SANITARIAS
101503,PUNTILLA .1/2 CC,LBS,3100,06/02/2026,SANITARIAS
130152,PUNTILLA .3/4 CC,LBS,2400,07/02/2026,SANITARIAS
101505,PUNTILLA 1 CC,LBS,4000,08/02/2026,SANITARIAS
101506,PUNTILLA 1 SC,LBS,3900,09/02/2026,SANITARIAS
105135,PUNTILLA 1.1/2 AC,LBS,3900,10/02/2026,SANITARIAS
101507,PUNTILLA 1.1/2 CC,LBS,3900,11/02/2026,SANITARIAS
107110,PUNTILLA 1.1/2 SC,LBS,3900,12/02/2026,SANITARIAS
101508,PUNTILLA 2 AC,UND,4250,13/02/2026,SANITARIAS
101509,PUNTILLA 2 CC,LBS,3900,14/02/2026,SANITARIAS
101510,PUNTILLA 2 SC,LBS,3400,15/02/2026,SANITARIAS
101511,PUNTILLA 2.1/2 CC,LBS,3900,16/02/2026,SANITARIAS
101512,PUNTILLA 3 CC,LBS,2900,17/02/2026,SANITARIAS
101513,PUNTILLA 3.1/2 CC,LBS,3400,18/02/2026,SANITARIAS
119036,PUNTILLA 3/4 SC,LBS,3900,19/02/2026,SANITARIAS
101514,PUNTILLA 4 CC,LBS,3500,20/02/2026,SANITARIAS
119037,QUARZTONE 12MM-60CM,ML,474741,21/02/2026,SANITARIAS
119038,QUARZTONE FALDON 12M 12 15,ML,79124,22/02/2026,SANITARIAS
103096,"RACK METALICO CERRADO 15""",UND,300000,23/02/2026,SANITARIAS
103243,RAQUETAS BUTERFLY ADOY F1,JGO,74240,24/02/2026,SANITARIAS
130154,RECTANGULAR PVC 7.5X9.0X19,UND,44055,25/02/2026,SANITARIAS
101626,RECUBRIMIENTO EPOX CON RES,KLS,108629,26/02/2026,SANITARIAS
101627,RECUBRIMIENTO EPOX. SOLVEN,KLS,50450,27/02/2026,SANITARIAS
101517,"REDUC.PVC 2""X1.1/2"" RD-21",UND,4936,28/02/2026,SANITARIAS
130313,REDUCC HD UM 1-14 X 1,UND,8700,01/03/2026,SANITARIAS
130314,REDUCC HD UM 2 X 1-14,UND,9400,02/03/2026,SANITARIAS
130315,REDUCC HD UM 3 X 1-14,UND,21900,03/03/2026,SANITARIAS
130316,REDUCC HD UM 3 X 2,UND,9400,04/03/2026,SANITARIAS
101518,"REDUCCION H.F 3""*2""E.L PVC HIERRO NODULAR",UND,57875,05/03/2026,SANITARIAS
101527,"REDUCCION PVC 3""X2"" RD-21",UND,23427,06/03/2026,SANITARIAS
101528,"REDUCCION PVC U.M 2.1/2""*2",UND,64351,07/03/2026,SANITARIAS
101530,"REDUCCION PVC U.M 3""*2 1/2",UND,83451,08/03/2026,SANITARIAS
117145,"REDUCCION PVC U.M 3""*2""",UND,66207,09/03/2026,SANITARIAS
101532,"REDUCCION PVC U.M 4""*2 1/2",UND,94678,10/03/2026,SANITARIAS
101531,"REDUCCION PVC U.M 4""*2""",UND,92423,11/03/2026,SANITARIAS
101533,"REDUCCION PVC U.M 4""*3""",UND,94678,12/03/2026,SANITARIAS
119073,REFLECTOR 128 LED,UND,4566030,13/03/2026,SANITARIAS
119074,REFLECTOR 180 LED,UND,5088440,14/03/2026,SANITARIAS
119069,REFLECTOR 32 LED,UND,1774290,15/03/2026,SANITARIAS
119070,REFLECTOR 48 LED,UND,2000000,16/03/2026,SANITARIAS
119071,REFLECTOR 64 LED,UND,2227680,17/03/2026,SANITARIAS
119072,REFLECTOR 80 LED,UND,2502570,18/03/2026,SANITARIAS
119066,REFLECTOR INDUSTRIAL 32 LED,UND,1690990,19/03/2026,SANITARIAS
119067,REFLECTOR INDUSTRIAL 48 LED,UND,1904000,20/03/2026,SANITARIAS
119068,REFLECTOR INDUSTRIAL 80 LED,UND,2378810,21/03/2026,SANITARIAS
119215,REFLECTOR LED 100W EXTERIO,UND,152415,22/03/2026,SANITARIAS
111161,REFLECTOR SUBAC.400W-110V,UND,722077,23/03/2026,SANITARIAS
117147,REG.HIE.D = 1/2E=1/2 1x.60MT,UND,179060,24/03/2026,SANITARIAS
117148,REG.HIE.D=1/2E=1/2 .6x.4MT,UND,47265,25/03/2026,SANITARIAS
117149,REG.HIE.D=1/2E=1/2 1.5x40M,UND,118400,26/03/2026,SANITARIAS
117150,REG.HIE.D=1/2E=1/2 1x.30MT,UND,56718,27/03/2026,SANITARIAS
101549,REG.LAM.A.INQ.C=9 1 x.30M,UND,94530,28/03/2026,SANITARIAS
117151,REG.LAM.A.INQ.C=9 1 x.60M,UND,283590,29/03/2026,SANITARIAS
101551,REG.LAM.A.INQ.C=9 1.5x.40M,UND,330855,30/03/2026,SANITARIAS
130024,REGADERA REDONDA 25 CROM,UND,257500,31/03/2026,SANITARIAS
130025,REGADERA REDONDA 25-30CM,UND,93000,01/04/2026,SANITARIAS
101554,REGILLA CUP.CONCE CC6X4 AL,UND,35900,02/04/2026,SANITARIAS
101555,"REGILLA PISO 2"" AL ",UND,4200,03/04/2026,SANITARIAS
101556,REGILLA SIFON S-3X2 AL,UND,7200,04/04/2026,SANITARIAS
101561,"REGILLA SOSCO 3 X2""",UND,8500,05/04/2026,SANITARIAS
101559,"REGILLA SOSCO T-5""X3"" AL ",UND,15500,06/04/2026,SANITARIAS
117152,"REGILLA SOSCO T-6""X4""",UND,26900,07/04/2026,SANITARIAS
108035,REGIST CORTE BRONCE D=3/4,UND,59999,08/04/2026,SANITARIAS
101562,"REGIST.DE CORTE BRONC.1/2"" GLOBO TIPO HH",UND,25752,09/04/2026,SANITARIAS
101563,REGIST/CORTE BRONCE D=1/2,UND,14917,10/04/2026,SANITARIAS
101564,"REGIST/INCORP/BRONCE 1/2""",UND,12858,11/04/2026,SANITARIAS
130155,REGULADOR 150 VOLTIOS-60 A,UND,3910000,12/04/2026,SANITARIAS
109108,REGULADOR ALTA-REG.LINEA CON BYPASS TIPO 2,UND,2516305,13/04/2026,SANITARIAS
117153,REGULADOR MPPT,UND,1418480,14/04/2026,SANITARIAS
101553,REJILLA 6X4 PULG ALUMINIO,UND,35000,15/04/2026,SANITARIAS
101566,REJILLA CIRCULAR BLANCA,UND,2900,16/04/2026,SANITARIAS
117154,REJILLA LAM MICROOPERFORAD,UND,135800,17/04/2026,SANITARIAS
117155,REJILLA R 18.0 X 10.0,UND,65000,18/04/2026,SANITARIAS
103047,REJILLA SOSCO 4X3 ALUMINIO,UND,11900,19/04/2026,SANITARIAS
117156,REJILLA SUM 10 X10 CD-4 VI,UND,80000,20/04/2026,SANITARIAS
117157,REJILLA SUM 12 X 12 CD-4 V,UND,85000,21/04/2026,SANITARIAS
103085,RELE BIMETALICO TERMICO,UND,423900,22/04/2026,SANITARIAS
119041,RELLENO FINO EXTERIOR,KLS,1750,23/04/2026,SANITARIAS
119042,RELLENO FINO INTERIOR,KLS,970,24/04/2026,SANITARIAS
119043,RELLENO GRUESO EXTERIOR,KLS,1600,25/04/2026,SANITARIAS
119040,RELLENO GRUESO INTERIOR,KLS,1040,26/04/2026,SANITARIAS
101572,"REMACHE POP 4-2 1/4""X1/8",UND,59,27/04/2026,SANITARIAS
101573,REMACHE POT 4*4,UND,53,28/04/2026,SANITARIAS
101574,REMATE SUP.CONT.MUR.TEJ.AJ,UND,52734,29/04/2026,SANITARIAS
109109,REMATE U 6X2010MM POLICARB,UND,11900,30/04/2026,SANITARIAS
101575,REMOVEDOR 1020,LTS,3552,01/05/2026,SANITARIAS
117158,REPELENTE AGUA 10 AÑOS,GLN,42000,02/05/2026,SANITARIAS
117159,REPUESTO KIT PISTON FLUXOM,UND,406000,03/05/2026,SANITARIAS
101577,RESISTENCIA A LA COMPRESIO,UND,59500,04/05/2026,SANITARIAS
107116,RETARDANTE EVAP. DE AGUA,KLS,8870,05/05/2026,SANITARIAS
109110,REVISION PROYECTO,UND,124125,06/05/2026,SANITARIAS
101580,RIEL ACERO 3MT CON ARGOLLA,UND,135000,07/05/2026,SANITARIAS
119217,RIEL CHANEL PERFORADO 4X2X,UND,37494,08/05/2026,SANITARIAS
119188,RIEL CHANEL PERFORADO 4X4X,UND,50703,09/05/2026,SANITARIAS
119189,RIEL GUIA EXTENSION 45MM-4,PAR,59900,10/05/2026,SANITARIAS
119045,RIEL METALICO (ALUMINIO),ML,34900,11/05/2026,SANITARIAS
101585,RIEL NAVE COLGANTE *6.0M,UND,56214,12/05/2026,SANITARIAS
101587,ROCA MUERTA,M3,8800,13/05/2026,SANITARIAS
101589,RODACHIN ALACENA ALUM/ACRI,UND,3650,14/05/2026,SANITARIAS
101590,RODACHIN/DIV/BANO COLGANTE,UND,4076,15/05/2026,SANITARIAS
119190,RODAMIENTO NYLON PC-744,PAR,4852,16/05/2026,SANITARIAS
101591,RODAMIENTO NYLON VC-50-20,UND,4789,17/05/2026,SANITARIAS
119191,RODAMIENTO NYLQN PC-744,UND,4400,18/05/2026,SANITARIAS
115013,RODILLO FELPA,UND,9810,19/05/2026,SANITARIAS
119192,ROLLO VINILO 3MM A 2M L 23,M2,90335,20/05/2026,SANITARIAS
101594,"ROMPE0LA ROJO 6,5X23",UND,2100,21/05/2026,SANITARIAS
108036,SACO TERRERO 30X60,UND,600,22/05/2026,SANITARIAS
119193,SAL GRANO,KLS,5000,23/05/2026,SANITARIAS
116026,SANITAR TANQ BAJO DUAL LIN,JGO,307900,24/05/2026,SANITARIAS
103214,SANITARIO INFANTIL,UND,396900,25/05/2026,SANITARIAS
101597,SANITARIO LINEA ECONOMICA,JGO,163900,26/05/2026,SANITARIAS
101599,SANITARIO LINEA MEDIA,UND,224900,27/05/2026,SANITARIAS
109975,SANITARIO LINEA MEDIA - J,JGO,449900,28/05/2026,SANITARIAS
119194,SECADOR MANOS TORNADO 1500,UND,950000,29/05/2026,SANITARIAS
101605,SEGUETA SIN MARCO,UND,5950,30/05/2026,SANITARIAS
107115,SELLADOR 3 -8,ML,739,31/05/2026,SANITARIAS
101609,SELLADOR 40% 7204,LTS,11000,01/06/2026,SANITARIAS
130026,SELLADOR ACRILICO SEMILUST,LTS,47914,02/06/2026,SANITARIAS
107117,SELLADOR AUTONIVELANT,UND,35165,03/06/2026,SANITARIAS
101622,SELLADOR ELASTICO POLIURETANO,UND,35800,04/06/2026,SANITARIAS
101610,SELLADOR MADERA,GLN,55900,05/06/2026,SANITARIAS
105141,SELLANTE ELASTOMERICO,KLS,23600,06/06/2026,SANITARIAS
113022,SELLANTE FUERZA ALTA COBRE,UND,8000,07/06/2026,SANITARIAS
101611,SELLO ANAEROBIO,KLS,420000,08/06/2026,SANITARIAS
