100418,RETIRO MANTO IMPERM.-BREA-ALQUITRAN-XX,M2,7860
100417,ROTURA PAVIMENTO,M2,9510
100543,DESM CIELO FALSO PANEL + ESTRUCTURA,M2,4450
100537,DESM. NAVE METALICA EXISTENTE,M2,9160
100530,DESM.ALAMBRE PUAS CERRAMIENTO 3-5 LINEAS,ML,1950
100501,DESM.APARATO SANITARIO,UND,25710
100527,DESM.CANALES - BAJANTES,ML,3770
100525,DESM.CERRAMIENTO GUADUA-ALAMBRE DE PUAS,ML,3840
100535,DESM.CERRAMIENTO POSTE CONCRETO-ALAMBRE,ML,9110
100502,DESM.CIELO FALSO MADERA,M2,4550
100533,DESM.CONCERINA SENCILLA 45-60CM,ML,28680
100503,DESM.CORREA METALICA [E],ML,2350
100522,DESM.CORREA-VIGA-COLUMNA MADERA,ML,3230
100504,DESM.CUBIERTA ACRILICO-POLICARBONATO,M2,5420
100505,DESM.CUBIERTA FIBRO CEMENTO,M2,5120
100506,DESM.CUBIERTA LAMINA,M2,5120
100507,DESM.CUBIERTA TEJA BARRO,M2,11810
100524,DESM.CUBIERTA ZINC + ENTRAMADO,M2,13240
100523,DESM.DIVISION - PISO MADERA,M2,2810
100508,DESM.DIVISION LAMINA XXX.,M2,8480
100531,DESM.DIVISION PANEL LAMINA YESO-BOARD,M2,8150
100509,DESM.ESTRUCTURA MADERA CIELO FALSO,M2,5090
100510,DESM.ESTRUCTURA MADERA T.ASBESTO CEMENTO,M2,8380
100511,DESM.ESTRUCTURA MADERA T.BARRO,M2,13870
100512,DESM.ESTRUCTURA METALICA,M2,7520
100536,DESM.ESTRUCTURA METALICA PERFILES-VIGAS,KLS,1800
100540,DESM.GRIFERIA-GRIFO-LLAVE,UND,18740
100513,DESM.LAVADERO PREFABRICAD,UND,20570
100514,DESM.MALLA ESLABONADA H=2.0 MT,ML,4700
100515,DESM.MARCO + NAVE SENCILLA,UND,18230
100538,DESM.MARCO DOBLE + NAVE DOBLE,UND,62750
100517,DESM.NAVE EXISTENTE SENCILLA,UND,3280
100516,DESM.POZUELO ACERO INOX.,UND,14510
100518,DESM.REJA,ML,5900
100519,DESM.REJA METALICA,M2,12150
100534,DESM.RETIRO ADOQUIN PREFABRICADO,M2,4410
100529,DESM.SILLETERIA METALICA- MADERA,UND,4630
100539,DESM.TUBERIA DESAGUE PVC-HF-XX D=2-4,ML,7870
100528,DESM.VENTANA - LUCETA EXISTENTE,UND,13560
100520,DESM.VENTANA EXISTENTE,M2,19950
100545,DESM.VENTANA PIVOTANTE-GUIA-MARCO,UND,44420
100521,DESM.VIDRIO,M2,2720
100542,DESMONTE DUCTO-CANALETA METALICA,ML,6260
100544,DESMONTE ESPEJO,UND,25500
100541,DESMONTE MUEBLE BAJO MADERA,ML,10550
100532,RETIRO TUBERIA AGUA GALVA.-PVC-HF-AC-XXX,ML,2700
100613,ACARREO MATERIALES CAMPERO-CAMIONETA,M3K,9120
100614,ACARREO MATERIALES TRACCION ANIMAL,C/K,6230
100624,ACARREO MATERIALES-ESCOMBROS 10 PERS,HC,116550
100623,ACARREO PETREOS-VARIOS HASTA 100M,M3,6790
100606,CARGUE MATERIAL A MAQUINA,M3,3950
100607,CARGUE MATERIAL MANUAL,M3,5930
100601,EXCAVACION TIERRA A MANO,M3,18060
100611,EXCAVACION TIERRA A MANO BAJO AGUA H=2.0,M3,20620
100602,EXCAVACION TIERRA CONGLOMERADO,M3,20980
100603,PROTECCION DE TALUDES (Tablestaca),M2,38140
100612,RELLENO ARENA FINA,M3,71250
100615,RELLENO ARENA MEDIANA (ST),M3,64560
100617,RELLENO GRAVA TRITURA-POLVILLO [S.COM],M3,59600
100616,RELLENO GRAVA TRITURA-POLVILLO COMPACTAD,M3,86830
100604,RELLENO IMPORTADO BALASTRO ( ST),M3,42010
100618,RELLENO MATERIAL SITIO COMPACTADO-RANA,M3,13000
100605,RELLENO MATERIAL SITIO MANUAL,M3,9800
100619,RELLENO ROCAMUERTA COMPACT-RANA,M3,25400
100620,RELLENO ROCAMUERTA COMPACT-SALTARIN,M3,26850
100621,RELLENO TIERRA-NIVELACION,M3,22560
100628,RETIRO ACARREO MATERIAL VOLQUETA KILOM,M3K,1720
100622,RETIRO DE SALDOS EN SITIO,M3,7160
100608,RETIRO SOBRANTES MAQUINA <=10KM.,M3,16870
100609,RIEGO SOBRANTES TIERRA A MANO,M3,7350
100610,SUELO CEMENTO RELACION 1:8,M3,56190
100625,TRANSPORTE CAMION URBANO 1.0-5.0 TON,VJE,499660
100703,"DESM.PIEZA MADERA CORTADA 4"" -5""",ML,7410
100704,"DESM.PIEZA MADERA CORTADA 5,1/4""-6""",ML,8600
100701,"DESM.PIEZA MADERA ROLLIZA 4"" -5""",ML,3820
100702,"DESM.PIEZA MADERA ROLLIZA 5,1/4""-6""",ML,7410
100807,DESMONTE ARCHIVADOR COLGANTE,UND,5320
100806,DESMONTE CAJONERA,UND,5320
100802,DESMONTE DIVISION PANEL H=161 A 200CM,ML,14870
100803,DESMONTE DIVISION PANEL H=201 A 260CM,ML,19570
100801,DESMONTE DIVISION PANEL H=70 A 160CM,ML,12700
100804,DESMONTE SUPERFICIE A=20-50CM L=150,UND,4050
100805,DESMONTE SUPERFICIE A=51-90CM L=151-250,UND,5320
110110,CAJA INSPECCION 100X100 CM [CONCRETO],UND,447280
110109,CAJA INSPECCION 100x100 CM [LADRILLO],UND,408790
110111,CAJA INSPECCION 110x110 CM [CONCRETO],UND,566660
110112,CAJA INSPECCION 110x110 CM [LADRILLO],UND,451010
110113,CAJA INSPECCION 120x120 CM [CONCRETO],UND,701140
110114,CAJA INSPECCION 120x120 CM [LADRILLO],UND,670230
110115,CAJA INSPECCION 140x140 CM [CONCRETO],UND,895720
110116,CAJA INSPECCION 140x140 CM [LADRILLO],UND,866800
110117,CAJA INSPECCION 175x 80 CM DOM[CONCRETO],UND,876830
110101,CAJA INSPECCION 40x 40 CM [CONCRETO],UND,162810
110102,CAJA INSPECCION 40x 40 CM [LADRILLO],UND,108910
110103,CAJA INSPECCION 50x 50 CM [CONCRETO],UND,231320
110104,CAJA INSPECCION 50x 50 CM [LADRILLO],UND,149920
110105,CAJA INSPECCION 60x 60 CM [CONCRETO],UND,301980
110106,CAJA INSPECCION 60x 60 CM [LADRILLO],UND,204090
110107,CAJA INSPECCION 80x 80 CM [CONCRETO],UND,361350
110108,CAJA INSPECCION 80x 80 CM [LADRILLO],UND,275370
110201,CAJA DE PASO CONCRETO 5O X5O CM,UND,135750
110202,CAJA DE PASO CONCRETO 70 X70 CM,UND,181410
110203,CAJA DE PASO CONCRETO 80 X80 CM,UND,233390
110311,TUB.PVC 10 SANI.NOVAFO,ML,56750
110310,"TUB.PVC 18"" SANI NOVAFORT""",ML,149320
110301,TUB.PVC 2 SANI.,ML,13470
110302,TUB.PVC 3 SANI.,ML,16060
110303,TUB.PVC 4 SANI.,ML,27910
110304,TUB.PVC 4-110MM,ML,16600
110305,TUB.PVC 6 SANI.,ML,42710
110306,TUB.PVC 6-160MM,ML,40910
110307,TUB.PVC 8 SANI.,ML,62180
110309,TUB.PVC 8 SANI.[WR],ML,48860
110308,TUB.PVC 8 SANI.NOVAFO,ML,48670
110312,"TUBERIA PVC 10"" SANITARIA (WR)""",ML,111690
110313,"TUBERIA PVC 12"" SANITARIA NOVAFORT""",ML,116110
110314,"TUBERIA PVC 16"" SANITARIA NOVAFORT""",ML,140880
110506,TUB.PVC 100 CORRUGADA CON FILTRO,ML,32470
110509,TUB.PVC 160 CORRUGADA CON FILTRO,ML,21020
110502,"TUB.PVC 2,1/2 DREN.CF",ML,23190
110503,"TUB.PVC 2,1/2 DREN.SF",ML,17240
110507,TUB.PVC 4 DREN.NOVAF,ML,32470
110508,TUB.PVC 4 DREN.SF,ML,21460
110510,TUB.PVC 6 DREN.SF NOVAFOR,ML,45090
110504,TUB.PVC 65 CORRUGADA SF,ML,19440
110511,TUB.PVC 8 DREN.CF NOVAFOR,ML,159390
110512,TUB.PVC 8 DREN.SF NOVAF,ML,62920
110621,"ADAPTADOR 4""-110 MM NOVAFORT""",UND,12570
110622,"ADAPTADOR 6""-160 MM NOVAFORT""",UND,28580
110623,"ADAPTADOR 8""-200 MM NOVAFORT""",UND,43710
110630,CODO 45x110MM NOVAFORT,UND,14830
110631,CODO 45x160MM NOVAFORT,UND,34530
110608,CODO 90 X 65MM TUB CORRUG DRENAJE,UND,8940
110628,CODO 90X110MM NOVAFORT,UND,29500
110629,CODO 90X160MM NOVAFORT,UND,64490
110609,HIDROSELLO NOVAFORT 110 MM,UND,2240
110610,HIDROSELLO NOVAFORT 160 MM,UND,4800
110611,HIDROSELLO NOVAFORT 200 MM,UND,8630
110612,HIDROSELLO NOVAFORT 250 MM,UND,15310
110613,HIDROSELLO NOVAFORT 315 MM,UND,31770
110636,HIDROSELLO NOVAFORT 400 MM,UND,64690
110637,HIDROSELLO NOVAFORT 450 MM,UND,93510
110638,HIDROSELLO NOVAFORT 500 MM,UND,105000
110643,SILLA TEE NOVAF 250X160MM (KIT),UND,108960
110639,SILLA TEE NOVAF 400X110MM,UND,152870
110640,SILLA TEE NOVAF 400X160MM,UND,158570
110641,SILLA TEE NOVAF 450X160MM,UND,181720
110642,SILLA TEE NOVAF 500X160MM,UND,282710
110644,"SILLA TEE NOVAF 6""X12""",UND,246280
110645,"SILLA TEE NOVAF 6""X8""",UND,95740
110646,SILLA YEE NOVAF 400X110MM,UND,214920
110647,SILLA YEE NOVAF 400X160MM,UND,219280
110648,SILLA YEE NOVAF 450X160MM,UND,230660
110649,SILLA YEE NOVAF 500X160MM,UND,335490
110650,"SILLA YEE NOVAF 6""X12""",UND,140850
110652,"SILLA YEE NOVAFORT DIAMETRO DE 6"" A 10""",UND,108940
110651,"SILLA YEE NOVAFORT DIAMETRO DE 6"" A 8""",ML,96380
110653,"SILLA YEE RIB LOC 10"" X 6""",UND,57830
110654,"SILLA YEE RIB LOC 12"" X 6""",UND,74150
110655,"SILLA YEE RIB LOC 14"" X 6""",UND,95090
110656,"SILLA YEE RIB LOC 6"" X 4""",UND,31920
110657,"SILLA YEE RIB LOC 6"" X 6""",UND,33400
110658,"SILLA YEE RIB LOC 8"" X 6""",UND,53560
110605,TAPON 100 MM TUBO CORRUG DRENAJE,UND,8950
110606,TAPON 160 MM TUBO CORRUG DRENAJE,UND,12060
110607,TAPON 200 MM TUBO CORRUG DRENAJE,UND,16600
110604,TAPON 65 MM TUB CORRUG DRENAJE,UND,4040
110601,"TAPON PVC LIMPIEZA 6""",UND,28900
110624,TEE 160x160MM NOVAFORT,UND,43710
110625,TEE 200x160MM NOVAFORT,UND,109060
110614,UNION NOVAFORT 110 MM,UND,9860
110602,"UNION NOVAFORT 11O MM [ 4""]""",UND,17860
110615,UNION NOVAFORT 160 MM,UND,27310
110603,"UNION NOVAFORT 160 MM [ 6""]""",UND,35300
110616,UNION NOVAFORT 200 MM,UND,32250
110617,UNION NOVAFORT 250 MM,UND,88300
110618,UNION NOVAFORT 315 MM,UND,143240
110619,UNION NOVAFORT 400 MM,UND,263760
110620,UNION NOVAFORT 450 MM,UND,292230
110661,UNION NOVAFORT 500 MM,UND,320260
110632,"UNION PVC NOVALOC 24"" ASTM""",UND,178590
110633,"UNION PVC NOVALOC 27""",UND,221030
110635,"UNION PVC NOVALOC 33""",UND,323800
110626,YEE 160X160MM NOVAFORT,UND,58570
110627,YEE 200X160MM NOVAFORT,UND,112050
110906,COLCHON ARENA GRUESA E=5-7CM,M3,71120
110901,COLCHON ARENA-GRAVA TUBER.INCLUYE ACARRE,M3,75000
110902,COLCHON GRAVA-ARENA TUBER. INCLUYE ACARR,ML,12030
110903,GEOTEXTIL NO TEJIDO,M2,4550
110904,GEOTEXTIL TEJIDO,M2,4540
111002,TAPA CAJA MARCO ANGULO 40X40 - 50X50,UND,94930
111001,TAPA CAJA MARCO ANGULO 51X51 - 60X60,UND,118060
111003,TAPA CAJA MARCO ANGULO 61X61 - 70X70,UND,138080
111004,TAPA CAJA MARCO ANGULO 71X71 - 80X80,UND,158720
111005,TAPA CAJA MARCO ANGULO 81X81-90X90,UND,216960
111006,TAPA CAJA MARCO ANGULO 91X91-100X100,UND,264750
120502,ADICION PREMEZCLADO 4000 PSI 28.0MPA,M3,80000
120503,BOMBEO CONCRETO A MAQUINA,M3,40500
120102,ACERO REFUERZO FLEJADO 37000 PSI 280Mpa,KLS,4890
120101,ACERO REFUERZO FLEJADO 60000 PSI 420Mpa,KLS,5330
120104,FLEJADO HIERRO 40000 PSI 280 Mpa,KLS,540
120103,FLEJADO HIERRO 60000 PSI 420 Mpa,KLS,690
120221,CONCRETO CICLOPEO 1500 PSI RELAC.60C/40P,M3,254530
120223,CONCRETO CICLOPEO 2000 PSI RELAC 60C/40P,M3,270180
120201,CONCRETO CICLOPEO 3000 PSI RELAC.60C/40P,M3,333630
120219,LOSA FLOTANTE CASETON-VIGAS H=41-45,M2,138970
120202,LOSA MACIZA CIMIENTO H=10 CM,M2,62590
120203,LOSA MACIZA CIMIENTO H=15 CM,M2,81890
120204,LOSA MACIZA CIMIENTO H=20 CM,M2,101300
120227,"MURO CONCRETO CONTENCION 0 H=3,5M 50000",M3,676050
120205,MURO CONCRETO CONTENCION 0<H<=1.00MTS,M3,580150
120206,MURO CONCRETO CONTENCION 0<H<=2.00MTS,M3,593510
120217,"MURO CONCRETO CONTENCION 0<H<=3,5 MTS",M3,593760
120226,MURO CONTENCION 0 H 3.5MTS 4000PSI,M3,663690
120216,MURO CONTENCION CONCRETO CICLOPEO H<1.5M,M3,518010
120220,PILOTE CONCRETO REFORZADO,M3,571000
120208,PILOTE CONCRETO REFORZADO 40CM X 40CM,ML,72390
120210,SOLADO ESPESOR E=0.05M 3000 PSI 210 MPA,M2,24380
120222,SOLADO ESPESOR E=0.07M 2000PSI 14MPA,M2,23850
120211,SOLADO ESPESOR E=0.07M 3000 PSI 210 MPA,M2,31250
120212,ZAPATA CONCRETO 3000 PSI 210 MPA,M3,402800
120213,ZAPATA CONCRETO 3000 PSI INC. FORMALETA,M3,427970
120225,ZAPATA CONCRETO 4000 PSI 21.0 MPA FORM,M3,498860
120305,VIGA CIMIENTO ENLACE 4000 PSI 28.0MPA,M3,755350
120301,VIGA CIMIENTO ENLACE H=20-40CM 3100PSI,M3,638480
120306,VIGA CIMIENTO ENLACE H=20-40CM 4000PSI,M3,708410
120303,VIGA CIMIENTO ENLACE H=41-50CM 3100 PSI,M3,657170
120302,VIGA CIMIENTO ENLACE H=51-60CM 3100PSI,M3,689740
120304,VIGA CIMIENTO T INVERT.B=4060 H=4060CM,M3,661190
120401,PEDESTAL CONCRETO 3100 PSI 21.0 MPA,M3,480430
120402,PEDESTAL CONCRETO 4000 PSI 28 MPA,M3,926810
130109,ACERO REFUERZO FLEJADO 37000 PSI 240Mpa,KLS,4890
130102,ACERO REFUERZO FLEJADO 60000 PSI 420Mpa,KLS,5330
130110,"ESCALERILLA HIERRO GRAFILADO 1/4""",ML,2480
130103,FLEJADO HIERRO 40000 PSI 280 Mpa,KLS,540
130104,FLEJADO HIERRO 60000 PSI 420 Mpa,KLS,690
130111,MALLA ELECTROSOLDADA,KLS,6880
130107,MALLA ELECTROSOLDADA E-0.50(25X25CM),KLS,6880
130105,MALLA ELECTROSOLDADA H-0.50(25X35CM),KLS,6880
130106,MALLA ELECTROSOLDADA M-0.84,KLS,6880
130108,MALLA ELECTROSOLDADA U-84,KLS,6880
130212,CINTA CONFINAMIENTO MURO,ML,25040
130201,COLUMNA AMARRE MURO,ML,39120
130202,COLUMNA AMARRE MURO CULATA E=15CM-20CM,ML,41180
130209,"COLUMNA AMARRE MURO EN "" L """,ML,61310
130210,"COLUMNA AMARRE MURO EN "" T """,ML,73610
130203,COLUMNA AMARRE MURO TIZON 25CM X 25CM,M3,831260
130204,COLUMNA CONCRETO 3000 PSI,M3,931680
130207,COLUMNA CONCRETO 3000 PSI CIRCULAR D=35C,M3,735030
130205,COLUMNA CONCRETO 3500 PSI,M3,946780
130206,COLUMNA CONCRETO 4000 PSI,M3,973900
130213,COLUMNA CONCRETO FLUIDO 4000 PSI-28MPA,M3,1046270
130401,DESCOLGADO CONCRETO 15 CMS,ML,51320
130406,DESCOLGADO CONCRETO 45 CMS,ML,77470
130408,PERGOLA CONCRETO 15CM X 40CM,ML,66770
130411,VIGA CANAL AEREA CONCRETO 3000 PSI,M3,917520
130419,VIGA CANAL CONCRETO PISO 3000 PSI,M3,809970
130403,VIGA CONCR.AMARRE MURO 10-12x20CM,ML,32120
130417,VIGA CONCR.AMARRE MURO CULATA 10-12x20CM,ML,32230
130413,VIGA CONCRETO AEREA 3000 PSI,M3,859250
130422,VIGA CONCRETO AEREA 4000 PSI 28.0MPA,M3,925750
130421,VIGA CONCRETO AMARRE LOSA 3000 PSI,M3,420740
130418,VIGA CONCRETO AMARRE MURO 10-12x20CM,M3,960650
130501,LOSA PREFABRICADA H=10CM 492,M2,90780
130502,PLACA EN SUPERBOARD 20MM,M2,70470
130604,CASETON ESTERILLA H=25CM,M2,25260
130601,CASETON ESTERILLA H=30CM,M2,26250
130602,CASETON ESTERILLA H=35CM,M2,32570
130603,CASETON ESTERILLA H=40CM,M2,32580
130605,LOSA BLOQUE PREFAB. E=20CM,M2,109100
130616,LOSA BLOQUE PREFAB. E=25CM,M2,111160
130606,LOSA BLOQUE PREFAB. E=32CM,M2,126610
130607,LOSA BLOQUE PREFAB. E=37CM,M2,146660
130624,LOSA CASETON ESTERILLA E=21-25CM,M2,101810
130625,LOSA CASETON ESTERILLA E=21-25CM [TORTA],M2,121870
130623,LOSA CASETON ESTERILLA E=26-30CM,M2,108850
130622,LOSA CASETON ESTERILLA E=26-30CM [TORTA],M2,129880
130611,LOSA CASETON ESTERILLA E=31-35CM,M2,117560
130610,LOSA CASETON ESTERILLA E=31-35CM [TORTA],M2,132660
130613,LOSA CASETON ESTERILLA E=36-40CM,M2,139260
130612,LOSA CASETON ESTERILLA E=36-40CM [TORTA],M2,154870
130615,LOSA CASETON ESTERILLA E=41-45CM,M2,140030
130614,LOSA CASETON ESTERILLA E=41-45CM [TORTA],M2,155910
130618,LOSA CASETON ESTERILLA E=46-50CM,M2,142120
130609,LOSA CASETON ESTERILLA E=46-50CM [TORTA],M2,156160
130621,LOSA CASETON ESTERILLA E=56-60CM,M2,143630
130620,LOSA CASETON ESTERILLA E=56-60CM [TORTA],M2,159510
130627,LOSA CASETON ESTERILLA E=56-60CM 4000,M2,157820
130626,LOSA CASETON ESTERILLA E=56-60CM 4000[T],M2,171160
130701,LOSA CONCRETO MACIZA E= 8CM,M2,72470
130702,LOSA CONCRETO MACIZA E=10CM,M2,85720
130703,LOSA CONCRETO MACIZA E=12CM,M2,97160
130704,LOSA CONCRETO MACIZA E=15CM,M2,119720
130705,LOSA CONCRETO MACIZA E=20CM,M2,142360
130706,LOSA CONCRETO MACIZA E=25CM,M2,160170
130801,"ACERO ESTRUCTURAL A.S.T,M,A-36",KLS,9130
130809,"LAMINA METALDECK 2"" CAL.16 COLABORANTE""",M2,70170
130808,"LAMINA METALDECK 2"" CAL.18 COLABORANTE""",M2,56670
130804,"LAMINA METALDECK 2"" CAL.20 COLABORANTE""",M2,43390
130813,"LAMINA METALDECK 3"" CAL.16 COLABORANTE""",M2,76380
130812,"LAMINA METALDECK 3"" CAL.18 COLABORANTE""",M2,63680
130811,"LAMINA METALDECK 3"" CAL.20 COLABORANTE""",M2,47010
130810,"LAMINA METALDECK 3"" CAL.22 COLABORANTE""",M2,39610
130807,"LAMINA METLADECK 2"" CAL.22 COLABORANTE""",M2,36090
130805,"LOSA CONCRETO STEEL DECK 2"" E=10.0-11.0C",M2,58710
130814,"LOSA CONCRETO STEEL DECK 2"" E=11.1-12.0C",M2,62140
130817,"LOSA CONCRETO STEEL DECK 2"" E=14.1-15.0C",M2,74210
130815,"LOSA CONCRETO STELL DECK 2"" E=12.1-13.0C",M2,65570
130816,"LOSA CONCRETO STELL DECK 2"" E=13.1-14.0C",M2,69120
130806,"LOSA CONCRETO STELL DECK 3"" E=12.0-13.0C",M2,59800
130818,"LOSA CONCRETO STELL DECK 3"" E=13.1-14.0C",M2,66910
130819,"LOSA CONCRETO STELL DECK 3"" E=14.1-15.0C",M2,68690
130901,PANTALLA EN CONCRETO 3100 PSI E=10-30CMS,M3,683370
130905,PANTALLA EN CONCRETO 3500 PSI E=10-30CMS,M3,721210
130912,PANTALLA EN CONCRETO 4000 PSI E=10-30CMS,M3,705270
131002,"PERFORACION ,1/2"" 21-30CM""",UND,7970
131026,"PERFORACION ,1/2"" 31-40CM""",UND,10300
131008,"PERFORACION ,3/4"" 21-30CM""",UND,8320
131025,"PERFORACION ,3/4"" 31-40CM""",UND,10800
131015,"PERFORACION ,5/8"" 16-20CM""",UND,7800
131003,"PERFORACION ,5/8"" 21-30CM""",UND,9910
131005,"PERFORACION ,5/8"" 31-40CM""",UND,13060
131006,"PERFORACION ,5/8"" 35-40CM""",UND,13060
131024,"PERFORACION ,7/8"" 21-30CM""",UND,9900
131010,"PERFORACION ,7/8"" 31-40CM""",UND,39820
131011,"PERFORACION ,7/8"" 36-40CM""",UND,12000
131001,"PERFORACION 1"" 21-30CM""",UND,10600
131016,"PERFORACION 1"" 31-40CM""",UND,14050
131028,PERFORACION CONCRETO 7,UND,332770
131125,"ANCLAJE HIERRO ,1/2""-PERF. ,3/4"" 21-25C",PTO,19350
131119,"ANCLAJE HIERRO ,1/2""-PERF. ,5/8"" 10-15C",PTO,19580
131115,"ANCLAJE HIERRO ,3/4""-PERF. ,7/8"" 16-20C",PTO,25280
131114,"ANCLAJE HIERRO ,3/8""-PERF. ,1/2"" 10-15C",PTO,13130
131116,"ANCLAJE HIERRO ,5/8""-PERF. ,3/4"" 10-15C",PTO,24720
131117,"ANCLAJE HIERRO ,7/8""-PERF.1"" 21-25C",PTO,50390
131118,"ANCLAJE HIERRO 1"" -PERF.1,1/4"" 21-25C",PTO,70020
131220,ADICION PREMEZCLADO 4000 PSI-28.0MPA,M3,80000
131201,ALZAPRIMADO LOSA (TABLERO-TACO METAL),DIA,1460
131202,ALZAPRIMADO VIGA-VIGUETA (TABLERO-TACO),DIA,1460
131203,BOMBEO CONCRETO A MAQUINA,M3,40500
131215,CONCRETO MURO-DOVELAS 1500PSI-10.0MPA,M3,319780
131214,CONCRETO MURO-DOVELAS 3100PSI-420MPA,M3,409770
131216,CONCRETO.PREMEZCLADO 3100PSI-22.0MPA,M3,335000
131206,ESCALERA CONCRETO 3000 PSI,M3,973580
131209,FORMALETA COLUMNA CIRCULAR D=35 CM,ML,81270
131212,FORMALETA ENTREPISO /MES,M2,16610
131218,FORMALETA GRADERIA A=50-60CM H=30-40CM,M2,87350
131210,FORMALETA LOSAS DE AJEDREZ E=.10 4 CARAS,M2,12830
131219,GRADERIA CONCRETO 3000PSI (VACIADO),M3,441970
131213,ICOPOR JUNTA CONSTRUCCION E=2CM,ML,2720
131217,ICOPOR JUNTA CONSTRUCCION E=4-5CM,ML,5930
131207,MATERA CONCRETO [U],ML,338040
131306,LOSA FONDO TANQUE ENTERRADO 4000PSI-28M,M3,540270
131303,MURO CONCRETO TANQUE ELEVADO 3000PSI,M3,781250
131304,MURO CONCRETO TANQUE SUBTERRANEO 4000PSI,M3,849810
131301,TANQUE ELEVADO 3100 PSI,M3,1037540
131302,TANQUE ENTERRADO CONCRETO 3000 PSI,M3,817450
131408,ESTRUCTURA METALICA PERFIL IPE,KLS,8950
131407,PERFIL IPE-240,ML,247920
131406,PERFIL IPE-300,ML,383770
131405,PERFIL IPE-360,ML,490430
131403,PERFIL IPN-300,ML,193870
131404,PERFIL IPN-360,ML,229850
131502,TUBO ESTRUCTURAL 100x100x6.3MM,ML,101770
131501,TUBO ESTRUCTURAL 76x 38x2.0MM,ML,45260
131505,TUBO ESTRUCTURAL 76X38X1.0MM,ML,27110
131504,TUBO ESTRUCTURAL REDONDO 127X2.3MM,ML,59370
131503,TUBO ESTRUCTURAL REDONDO 141X3.4MM,ML,66990
140101,BLOQUE VIGA A= 12 CM,ML,16930
140102,BLOQUE VIGA A= 14 CM,ML,24950
140105,MURO BLOQUE CONCRETO 10x19x39CM,M2,46480
140106,MURO BLOQUE CONCRETO 12x19x39CM,M2,48670
140107,MURO BLOQUE CONCRETO 14x19x39CM,M2,54590
140108,MURO BLOQUE CONCRETO 19x19x39CM,M2,67130
140103,MURO BLOQUE ESTRIADO FACHADAS LN14N,M2,60750
140104,MURO BLOQUE SPLIT/PIEDRA EST.FACH LN14N,M2,55420
140109,MURO CALADO CEMENTO,M2,83000
140113,MURO CONTENCION KEYSTONE ESTANDAR,M2,401390
140115,MURO CONTENCION KEYSTONE MALLA TT-060,M2,17940
140116,MURO CONTENCION KEYSTONE MALLA TT-090,M2,25110
140114,MURO CONTENCION KEYSTONE TAPA,UND,15900
140110,MURO CULATA BLOQUE CEMENTO 12x19x39C,M2,51570
140111,MURO CULATA BLOQUE CEMENTO 14x19x39C,M2,58030
140112,MURO CULATA BLOQUE CEMENTO 19x19x39C,M2,70450
140118,MURO LADRILLO CONCRETO #10 9.7x 6 x20,M2,60940
140117,MURO LADRILLO CONCRETO #12 12.0x 7.5x19,M2,49900
140201,ANTEPECHO CIRCULAR LADRILLO COMUN,M2,53070
140202,ARCO MURO LAD.SOGA (6X11X24) R=1.0 MT,UND,111580
140203,LAVATRAPEADOR LADRILLO - ENCHAPADO,UND,332490
140206,MACHON LADRILLO COMUN SOGA,ML,20900
140205,MACHON LADRILLO LIMPIO E=.12 CM,ML,24510
140204,MACHON LADRILLO LIMPIO E=.20 CM,ML,39160
140208,MURO BLOQUE ESTRUCT.CERAMICO 10X12X29,M2,62600
140239,MURO BLOQUE ESTRUCT.CERAMICO 12X20X30,ML,33160
140207,MURO BLOQUE ESTRUCT.CERAMICO 12X20X30,M2,64360
140209,MURO CALADO GRESS,M2,73290
140210,MURO CALADO LAD.LIMPIO,M2,55350
140238,MURO CULATA BLOQUE ESTR.CERAM. 10x12x29C,M2,69340
140233,MURO CULATA LAD.SOGA LIMPIO 2C,M2,56180
140236,MURO CULATA LAD.SOGA LIMPIO-REVITADO 2C,M2,64460
140211,MURO CULATA LAD.SOGA SUCIO,M2,57660
140212,MURO CULATA LAD.SOGA SUCIO REVITADO,M2,60940
140213,MURO CULATA LAD.TIZON SUCIO [1C],M2,112120
140214,MURO CULATA LAD.TIZON SUCIO [2C],M2,114000
140215,MURO LAD.SOGA LIMPIO,ML,26490
140216,MURO LAD.SOGA LIMPIO 1C,M2,52550
140217,MURO LAD.SOGA LIMPIO 2C,M2,54470
140218,MURO LAD.SOGA LIMPIO REVITADO [1C],M2,54940
140219,MURO LAD.SOGA LIMPIO REVITADO [2C],M2,55660
140220,MURO LAD.SOGA SUCIO,M2,48100
140237,MURO LAD.SOGA SUCIO (7x13x26)PRE.REV-2C,M2,41250
140221,MURO LAD.SOGA SUCIO (8x11x20),ML,25580
140234,MURO LAD.SOGA SUCIO (8x12x24),M2,35350
140223,MURO LAD.SOGA SUCIO [2C],M2,53360
140222,MURO LAD.SOGA SUCIO REVITADO [1C],M2,52170
140224,MURO LAD.TIZON LIMPIO,ML,50220
140225,MURO LAD.TIZON LIMPIO [1C],M2,97230
140226,MURO LAD.TIZON LIMPIO [2C],M2,97710
140227,MURO LAD.TIZON LIMPIO REVITADO (2C),M2,99140
140228,MURO LAD.TIZON LIMPIO REVITADO [1C],M2,98420
140229,MURO LAD.TIZON SUCIO,M2,83620
140230,MURO LAD.TIZON SUCIO,ML,40380
140231,MURO LAD.TIZON SUCIO REVITADO [1C],M2,84100
140232,MURO LAD.TIZON SUCIO REVITADO [2C],M2,84810
